job_id,month,standard_job,job_title,job_responsibility,job_requirement,skills
GEN002107,2025-09,芯片设计工程师,平头哥-AI芯片低功耗设计专家-上海,"As a member of the power team, works with the front-end design team together to deliver the excellent power efficiency product. The responsibility includes (but is not limited to):
-	Identify/optimize RTL design power by workload power simulation and analysis.
-	Co-work with design/verification teams to define and develop different power tests.
-	Low power features development and verification.
-	Delivery different workloads’ power simulation data for IR-drop, PDN and thermal analysis.
-	Define power optimization solution/methodology/flow and drive them into the design.
补充职责：结合业务场景推进Triton、C/C++、Machine Learning相关能力建设与落地。","-	+5 years validated experience in RTL design/verification.
-	Experienced in power analysis/optimization at architecture/RTL/block synthesis.
-	Experienced in one or more power features design (like droop-mitigation, peak current control, dynamic frequency scaling, etc…)
-	A strong coding skill in Perl or Python or other script languages and the validated flow development experience.
-	Good understanding of the synthesis/backend flows and technology for power.
-	Experience with tools (Spyglass, PowerArtist, PtPx) is a plus.
-	Experience in silicon level power features bring-up is a plus.
-	Strong problem solving and analytical skills and excellent cross-functional communication skills.",Triton; C/C++; Machine Learning; PyTorch; GPU内存优化; Java; 通信技术
GEN002108,2025-09,芯片设计工程师,系统稳定性优化工程师-豆包手机助手,"1、Android系统层稳定性问题：System Rrestart，Watchdog，ANR，JE，NE，内存泄漏等问题的分析和解决；
2、设计稳定性指标优化的方向，包括系统层面和应用层面；
3、Android系统层关键需求开发及疑难问题攻关。","1、本科以上学历，计算机相关专业，熟悉Android系统架构，3年以上Android开发经验；
2、具备Android Framework相关经验，熟悉常用调试手段，具备扎实的Java或C++语言基础；
3、分析、定位系统稳定性问题，至少具备以下其一：
1）进行系统级问题的分析，理解Android系统与Linux交互的方式；
2）精通安卓应用开发，能够独立对稳定性，内存问题分析定位，提出优化方案；
4、熟练掌握Android系统的分析工具，熟练使用Linux系统。",Triton; C/C++; CUDA; Perl; RISC-V; 硬件开发; Go
GEN002109,2025-09,芯片设计工程师,芯片综合/STA工程师（深圳）,"1、负责SoC芯片中的逻辑综合，形式验证，STA Signoff等工作；
2、和其他团队合作，完成芯片设计过程中Clock/Reset方案，Low Power方案，时序收敛等工作；
3、熟悉SDC和各种Timing Check，成为流片前的Timing把关人。","1、研究生学历，微电子/电子/计算机等相关专业毕业，2年以上相关工作经验；
2、具备熟练的脚本技能（例如TCL，Perl，Python等) ;
3、熟练使用DC/PT/Formality/LEC/Tempus等EDA工具，掌握逻辑综合和STA的方法学；
4、熟悉SoC DFT者优先；
5、良好的团队合作精神，认真负责的工作态度；
6、良好的沟通能力，英语读写顺畅。",Python; TensorRT; TensorFlow; 计算机体系结构; 网络技术; TTS; 形式化验证
GEN002110,2025-10,芯片设计工程师,高级芯片工程师,"1. 首发平台射频方案评估及交付；
2. 结合手机硬件形态，综合功耗、成本、性能，完成创新性射频解决方案设计；
3. 平台射频特性验证，保持产品的通信领域竞争力；
4. 竞品分析，完成业内主流平台的射频解决方案、竞争力分析；
5. 射频子系统方案迭代及下一代平台技术规划；
补充职责：结合业务场景推进C/C++、Python、CUDA相关能力建设与落地。","1. 具备手机及消费电子射频相关工作经验，或Modem/射频IC设计及解决方案工作经验；
2. 深刻理解RFIC、RFFE架构与关键参数，熟悉器件工艺与技术路标，能够基于通信方案拆解对应芯片的电路需求与性能指标需求；
3. 熟悉手机射频校准方案与校准原理，具备量产校准方案的交付经验；
4. 熟悉3GPP/WIFI/BT等协议内容；
5. 能够打破领域技术边界，整合射频电路、天线、modem、射频驱动、物理层等软硬件组件，推动手机射频通信性能的技术演进；
6. 具备跨领域沟通能力；",C/C++; Python; CUDA; TensorRT; Machine Learning; Java; RISC-V; TensorFlow
GEN002111,2025-10,芯片设计工程师,达摩院-芯片软件栈系统调试工程师-计算技术,"一、系统问题调试与优化
1） 负责芯片软件开发过程中的系统级问题定位、分析与解决，包括但不限于性能瓶颈、功耗异常、功能失效、通信异常等。
2） 对芯片的架构（如GPU、TPU、NPU）、驱动、固件、算法以及上层应用进行全栈调试，确保系统稳定性和可靠性。
二、软硬协同开发过程支持
1）参与芯片开发阶段，搭建调试环境，bringup, 以及开发调试工具链（比如日志分析，性能监控工具），协同硬件、软件团队优化芯片问题。
2）与算法，驱动、编译器、框架等团队合作， 解决AI模型在芯片上的部署问题（比如精度损失，算力未充分利用，提高芯片性能和效能比等）。","1、计算机、电子工程、微电子专业，硕士工作5+， 熟悉嵌入式系统开发， 熟练掌握C/C++ 、Python  编程语言。
2、熟悉计算机体系结构、操作系统原理、了解AI芯片架构（比如SIMD， 多核并行，存算一体）， 熟悉cuda。
3、精通调试工具的使用经验， 比如Jtag, GDB， 以及问题分析和解决能力。
4、熟悉芯片级问题的分析方法（比如寄存器读写，中断调试等）
5、具备相关经验：了解主流框架以及加速库（CUDA，OpenCL等 ), 熟悉模型编程、量化、部署流程。 具有芯片开发调试经验者优先。
6、逻辑清晰，局部复杂问题的拆解与快速定位能力，良好的团队合作和沟通，适应高强度技术攻关。",Triton; CUDA; Machine Learning; Perl; RISC-V; 硬件开发; 计算机体系结构; 通信技术
GEN002112,2025-10,芯片设计工程师,自营智能商业agent-阿里星/T-Star,"我们是淘天集团内一支兼具技术深度与业务活力的核心算法团队，全面负责天猫超市、天猫国际、淘工厂、淘特四大核心业务的算法研发与优化工作。
在这里，我们打破业务边界，致力于用 AI 重塑零售本质，无论是追求高品质服务的自营业务，还是主打极致性价比的 M2C/C2M 产业带业务，我们的核心使命始终一致：从用户需求出发，通过算法重构“人-货-场”的连接效率，实现用户、平台与商家的三方共赢。
我们做什么？
为了达成这一使命，我们正聚焦于以下三大前沿技术方向，构建下一代智能商业体系：
1. 打造智能化商品运营大脑
我们不再局限于单点算法优化，而是致力于构建基于 LLM Agent 的经营决策大脑。通过多智能体协作架构，深度融合行业知识，实现从选品、定价到营销的全链路自动化与智能化决策，让算法真正具备“经营者”视角，驱动自营业务的高效运转。
2. 构建新一代智能客服体系
我们正在重塑人与服务的连接方式。利用 LLM/MLLM 的强大能力，突破传统规则限制，打造具备高拟人化、强逻辑推理能力的智能客服与交互体系。旨在通过更自然、更高效的多模态对话，显著提升用户体验与服务效率。
3. 探索“认知智能”级搜推新范式
我们积极拥抱生成式 AI 浪潮，推动搜索与推荐系统从“感知匹配”向“认知理解”跃迁。通过探索 LLM for Search/Rec（如语义深层匹配、兴趣生成、交互式导购），构建融合传统精排与生成式 AI 能力的下一代搜推引擎，实现从“人找货”到“AI 主动懂你”的体验升级。
相关研究课题细分方向如下：
● 课题 1：自营商品经营Agent
○ 核心任务：构建""""经营中枢+垂直子Agent""""的多智能体协作架构，打通从选品、定价到营销变现的全链路，用Agent自主决策替代碎片化人工操作，打造商品打爆新引擎。
● 课题 2：新一代智能客服 Agent
○ 核心任务：基于LLM/MLLM搭建新一代客服算法框架，攻关意图识别、复杂推理、情感计算与多轮对话管理，实现高拟人化的智能服务体验。
● 课题 3：交互式 AI 搜推导购 Agent
○ 核心任务：探索Search + Recommendation + Generation融合的新范式，开发具备自然语言交互能力的AI导购助手，推动购物体验从""""人找货""""升级为""""AI主动荐货""""。","1. 计算机科学/人工智能/机器学习等相关领域的硕士或博士，具备扎实的编程基础（Python/C++/Java），熟悉常用算法与数据结构。
2. 掌握机器学习基础理论，了解搜、推、广系统/自然语言处理/多模态等至少一个领域。
3. 有PyTorch/TensorFlow等框架使用经验，参与过算法竞赛（Kaggle/天池等）或开源项目者优先。
4. 对AI技术充满好奇心，主动关注大模型、搜推广系统、NLP、强化学习等领域前沿进展。
5. 在顶级会议或高水平期刊发表过论文，或有复现前沿论文的经验者优先。
6. 具备较强的问题拆解能力，能通过数据分析定位业务痛点并提出创新思路。
7. 良好的沟通能力，能与工程师、产品经理高效协作，将技术方案转化为业务价值。
8. 对电商场景有基本认知，愿意深入理解用户需求与商业逻辑。
【加分项】
1. 有大模型训练/微调经验（如Llama、GPT、多模态模型）或搜推广算法相关项目经历。
2. 有海量数据处理经验或者大厂实习经验。
3. 在算法竞赛中获得优异成绩（ACM-ICPC/挑战赛TOP10等）或者顶会论文发表。""",Python; TensorRT; PyTorch; GPU内存优化; 硬件开发; 通信技术; Go; 网络技术
GEN002113,2025-11,芯片设计工程师,高德-具身智能产品化结构专家/工程师-具身业务部,"1、主导机器人产品的整体结构方案设计，进行多方案对比与决策；
2、负责系统级的堆叠（Stack-Up）评估，确保电机、传感器、电池、PCB等所有内部模块在空间、布线和散热上的合理性与最优化；
3、负责产品交互体验设计的落地，承接产品外观设计方案和人机交互需求，并转化为可量产的产品结构；
4、主导设计面向制造和装配的设计（DFM/A）评审，与制造团队和供应商紧密合作，优化设计以实现高效、低成本的大规模生产；
5、拥有较丰富的量产经验，能够解决产品在试产（EVT/DVT/PVT）和量产阶段出现的各种结构相关问题，并提供有效的解决方案。
补充职责：结合业务场景推进TensorRT、C/C++、Python相关能力建设与落地。","1、学历与专业：机械工程、机电一体化或相关专业本科及以上学历；
2、5年以上机器人、消费电子、无人机或精密医疗器械等行业的结构设计经验，有成功量产项目经验者优先；
3、具备强烈的系统思维，能独立进行复杂产品的总体布局和堆叠设计，对空间、布线和散热有深刻理解；
4、精通至少一类外观件（塑胶或金属）从设计到量产的全流程，熟悉相关模具、工艺及表面处理技术；
5、深刻理解量产流程，能熟练处理模具、注塑、生产线装配等环节出现的问题，并与供应商高效协作；
6、精通至少一款主流3D CAD软件（如SolidWorks、Creo/ProE、CATIA），并熟悉CAE仿真和公差分析。
补充要求：具备TensorRT、C/C++、Python相关实践经验者优先。",TensorRT; C/C++; Python; CUDA; Triton; NLP; 硬件开发; 通信技术; 网络技术
GEN002114,2025-11,芯片设计工程师,音视频数字人多模态大模型算法研究和应用-阿里星/A Star,"1.前沿技术研究：负责端到端多模态语音大模型的核心算法研究，攻克语音-语义联合建模、流式实时推理、情感感知对话等关键技术难题，推动从级联式架构向原生多模态架构的技术范式升级；
2.系统架构设计：主导设计面向智能外呼场景的下一代多模态对话系统架构，实现毫秒级端到端响应、自然话轮切换、实时情感理解等核心能力，重新定义人机语音交互体验；
3.大规模落地实践：将前沿研究成果落地到日均千万级调用量的工业级外呼系统，负责从数据构建、模型训练、效果调优到线上部署的全链路技术方案设计与实施；
4.数据与评测体系建设：主导构建大规模多模态对话数据集与标注体系，设计并建立覆盖语音理解、情感识别、对话质量等维度的系统化评测基准；
5.学术影响力建设：在语音、自然语言处理、多模态等领域顶级学术会议发表高质量论文，参与行业标准制定，提升团队在学术界和产业界的技术影响力；
6.技术创新孵化：探索多模态语音技术在更多创新场景（智能客服、语音助手、数字人、同声传译等）的应用可能，孵化下一代AI交互产品形态。","1.计算机、电子工程、人工智能等相关专业硕士或者博士学历
2.在以下一个或多个领域有深入研究经验：
·语音识别（ASR）/ 语音合成（TTS）/ 语音情感识别（SER）
·多模态大语言模型（Multimodal LLM）
·端到端语音对话系统（Spoken Dialogue System）
·自然语言处理（NLP）/ 对话系统（Dialogue System）
3.在顶级学术会议或期刊发表过高质量论文，包括但不限于：ACL、EMNLP、NAACL、NeurIPS、ICML、ICLR、AAAI、Interspeech、ICASSP等
4.熟练掌握Python及主流深度学习框架（PyTorch/TensorFlow），具备扎实的工程实现能力
5.具备优秀的学习能力、独立研究能力和团队协作精神，对用AI技术改变人机交互方式充满热情
加分项：
1.有端到端语音大模型相关研究或工程经验（如SpeechGPT、SALMONN、Qwen-Audio、Mini-Omni、GLM-4-Voice等）
2.有大规模语言模型预训练、指令微调、RLHF等相关经验
3.有模型推理优化经验（量化、剪枝、蒸馏、投机解码、KV Cache优化等）
4.有分布式训练经验（DeepSpeed、Megatron-LM、FSDP等）
5.有知名开源项目贡献经历或顶级AI竞赛获奖经历（Kaggle、天池等）
6.在顶级会议担任过Reviewer、Area Chair或受邀进行过Tutorial/Keynote分享
7.有语音/对话方向的产业界实习或工作经验",C/C++; Python; Machine Learning; Perl; Java; RISC-V; 计算机体系结构; Go
GEN002115,2025-11,芯片设计工程师,SoC设计工程师（J78465）,"#NAME?
补充职责：结合业务场景推进TensorRT、CUDA、Triton相关能力建设与落地。","-电子、微电子、计算机类专业，硕士及以上学历，5年以上工作经验
-具有实际项目流片经验，有12nm、7nm及以下工艺流片量产经验者优先
-精通数字ASIC逻辑设计/综合/时序分析，熟悉AXI/APB等接口总线，有过复杂IP或SoC开发经验
-熟悉DDR/PCIe/UCIe/Serdes等协议和设计，有过IP集成验证和回片测试经验优先
-熟悉后端实现流程，SI/PI，封装以及板卡系统等是加分项
补充要求：具备TensorRT、CUDA、Triton相关实践经验者优先。",TensorRT; CUDA; Triton; Machine Learning; PyTorch; GPU内存优化; TensorFlow
GEN002116,2025-12,芯片设计工程师,平头哥-边缘AI芯片设计实现专家/高级专家-上海,"具体职责包括但不限于：
1. 负责从rtl2netlist的综合全流程flow开发/优化/维护工作
2. 负责工艺（stdcell、memory）选型评估
3. 负责整芯片的综合策略的制定以及STA signoff标准制定
4. 负责module/subsys/top从rtl2netlist的综合、formal、sdc编写、upf编写
5. 负责Function ECO的方案、脚本及ECO网表
6. 和前端设计沟通设计相关问题及修改，和后端沟通物理实现相关问题
7. 制定提升PPA的综合策略","1. 电子工程，计算机等相关专业，5年以上设计实现经验
2. 熟练掌握综合实现全流程工具(DC、formality、PT、PTPX等)的使用及debug
3. 熟悉低功耗实现全流程，精通sdc/upf编写及验证
4. 具备较高的和前后端工程师沟通能力
5. 熟悉提升PPA的方法，尤其是综合实现阶段的方法学
6. 熟悉掌握tcl/perl/python等脚本语言，善于利用脚本提升效率
7. 有先进工艺项目综合实现全流程经验
8. 有CPU、NPU、高速接口物理实现经验是加分项
9. 良好的口头和书面表达能力、良好的沟通能力，团队合作意识强",CUDA; Machine Learning; Triton; Perl; PyTorch; Java; 计算机体系结构; 网络技术
GEN002117,2025-12,芯片设计工程师,达摩院-芯片架构师-计算技术,"● 跟踪深芯片领域及新型计算领域（如机器学习）发展，设计开发高性能低功耗的架构、芯片及硬件产品。 参与芯片架构与微架构设计，负责开发和维护各种通用接口和模块；
● 针对阿里巴巴集团业务发展需求，开发相应原型系统，落地芯片产品。","1.熟悉计算机体系结构, 深入理解芯片架构;
2.精通数字电路设计流程，精通RTL代码书写;
3.软件编程能力（C/C++，python;
4.有以下一个和多个方向研发经历者优先:
● 高性能计算模块 ( Vector, Matrix 计算等 ) 架构/开发
● 片上内存系统架构/开发
● 片上网络（NoC）架构/开发
● 芯片异构集成架构/开发
● 芯片IO子系统架构/开发
● 芯片内存系统架构/开发",CUDA; C/C++; Machine Learning; GPU内存优化; Perl; RISC-V; 硬件开发; Go; 网络技术
GEN002118,2025-12,芯片设计工程师,AI芯片SOC项目经理-上海,"我们正在寻找一位具有丰富经验和技能的AI芯片SOC项目经理，该职位将负责承接产品规划需求，落实芯片开发计划，并负责对整个项目进度的监督和推动。
主要职责：
1. 承接产品规划需求，制定有效的芯片开发计划，确保计划能够符合公司目标与研发资源情况；
2. 与芯片架构师团队和工程团队合作，落实芯片开发计划，确保项目按时交付；
3. 配合产品经理，芯片研发负责人，供应链负责人，制定芯片开发milestone，持续跟踪里程碑的完成情况；
4. 管理和跟踪外包团队或其他第三方合作方的产出，确保其符合项目要求，并负责对整个项目进度的监督和推动；
5. 构建芯片开发项目所需要的IT工具系统；
6. 提前预判项目风险，规划细致，利用数据驱动项目流程，确保项目进展符合计划。","1. 大学本科以上，计算机或微电子相关专业；
2. 熟悉芯片研发的全流程，对SOC系统有一定的了解，具有丰富的项目实践经验；
3. 具备全局意识，能够从整体角度看待项目发展，并能够提前预判项目风险；
4. 良好的沟通和团队合作能力，能够与不同团队有效合作，推动项目向前；
5. 能够利用数据推动项目进程，制定有效的项目计划，并持续跟踪项目进展。
补充要求：具备CUDA、C/C++、Python相关实践经验者优先。",CUDA; C/C++; Python; GPU内存优化; TensorFlow; 硬件开发; 计算机体系结构; 通信技术
GEN002119,2025-12,芯片设计工程师,MaaS 多模态AI搜索算法研究-阿里星/A Star,"阿里云MaaS（Model-as-a-Service）平台致力于打造国际领先的大模型服务与应用能力。依托阿里云强大的算力集群、领先的基座模型和完备的平台工程体系，我们围绕多模态AI搜索方向，持续攻坚跨模态理解、复杂内容检索、多模态RAG、长视频理解与智能问答等关键技术问题，打造下一代智能搜索体验与企业级多模态知识服务能力，赋能云上企业客户与生态开发者。
相较于传统关键词搜索或单一模态检索，真实业务中的智能搜索任务更强调对复杂Query的深度理解、对图文/视频/文档等多模态内容的统一表征、对跨模态语义关系的精准建模，以及面向业务场景的可解释、高可靠问答生成能力。我们正在寻找具备技术信仰、研究热情与探索精神的优秀人才，通过多模态表征学习、Embedding/Reranker优化、多模态RAG链路建设、长视频理解与大模型后训练等技术创新，推动搜索系统从“信息匹配工具”向“智能理解与知识生成系统”演进。
核心职责
1. 多模态表征与排序模型优化：面向海量图文、视频、文档等多模态数据，研究和开发业界领先的多模态表征模型、Embedding 模型与重排序模型。围绕复杂 Query 理解、跨模态语义对齐、细粒度相关性建模、难负样本挖掘与排序目标优化等问题开展算法创新，持续提升多模态检索在复杂业务场景下的准确性、召回率、相关性和鲁棒性。
2. 多模态检索增强生成（RAG）链路优化：面向企业知识库、复杂文档检索、图文混合问答、视频内容问答等真实场景，参与多模态 RAG 链路的核心算法攻坚。研究多模态 Query 理解、跨模态意图识别、复杂文档解析、PDF/图表/表格混合检索、多粒度内容切分与召回、检索结果融合、证据选择与最终答案生成等关键技术，提升系统在复杂知识场景下的可用性、准确性与可解释性。
3. 长视频理解与视频搜索能力建设：研究高效的长视频理解与搜索范式，攻克超长序列建模、长程依赖捕捉、视频事件定位、跨片段语义关联与多轮视频问答等关键问题。通过视频表征学习、时序建模、多模态对齐与大模型增强推理等方法，提升模型对视频深层语义、人物关系、场景变化、事件演化和复杂用户问题的理解能力，建设面向真实业务的视频检索与视频问答能力。
4. 大模型后训练与搜索系统效果优化：围绕多模态搜索和智能问答的业务目标，参与 SFT、偏好优化、RLHF / DPO / GRPO 等大模型后训练工作，优化模型在检索理解、答案生成、结果排序、复杂指令遵循和业务指标上的综合表现。结合离线评测、在线实验、错误分析和数据闭环，持续沉淀高质量训练数据、评测基准与算法范式，推动核心能力反哺至 MaaS 平台模型与搜索产品体系。","1. 学术背景：计算机、人工智能、软件工程、数学等相关方向优秀硕士或博士，2027届应届毕业生优先；具备扎实的机器学习、深度学习、信息检索和多模态大模型理论基础。
2. 代码与工程能力：具备优秀的编码能力、实验实现能力和数据结构基础，熟练掌握Python和PyTorch；有大模型、多模态模型、Embedding、Reranker、RAG、搜索推荐等相关代码实现、训练或系统落地经验。
3. 算法与模型经验：熟悉 LLM/MLLM、跨模态检索、图文检索、视频理解、视频问答、文档智能解析等方向中的一个或多个；具备 SFT、偏好优化、RLHF/DPO/GRPO等大模型后训练经验，能够通过数据构造、训练策略设计和实验分析持续提升模型效果。
4. 问题抽象与落地能力：对大模型、多模态搜索、RAG、视频理解和智能问答等方向有浓厚兴趣，能够从企业知识检索、复杂文档理解、视频内容搜索等真实业务场景中抽象关键技术问题，并通过算法迭代、实验验证和工程优化推动能力落地。
5. 科研能力：具备优秀的科研素养、问题拆解能力和实验分析能力，能够围绕多模态表征学习、跨模态检索、多模态 RAG、长视频理解、大模型后训练等方向开展创新研究。在NeurIPS、ICML、ICLR、EMNLP、CVPR、SIGIR、AAAI等顶级会议或期刊发表过3 篇以上大模型或多模态相关论文。
6. 综合素质：具备良好的主动性、责任心和团队沟通协作能力，能够在开放问题和快速变化的业务场景中持续推进，并对技术深度、业务价值和用户体验保持高标准追求。
7. 加分项：参加过ACM/ICPC、Kaggle、天池、数学建模等竞赛并取得优秀成绩者优先；在图文检索、视频理解、复杂文档解析、RAG 系统、开源大模型或多模态评测等方向有深入实践、开源贡献或高影响力研究成果者优先。",TensorRT; Python; Triton; Java; RISC-V; 通信技术; Go
GEN002120,2026-01,芯片设计工程师,ASIC设计工程师-AI芯片,"1、负责数据中心内ASIC芯片的微架构设计、RTL设计和集成；
2、支持AI加速芯片的Power/Performance/Area优化和设计流程优化；
3、支持AI加速芯片的验证和其他开发。
补充职责：结合业务场景推进TensorRT、C/C++、Machine Learning相关能力建设与落地。","1、微电子、计算机等相关专业本科及以上学历，3年及以上IC设计经验；
2、对芯片前端设计有深入理解，有坚实的RTL设计基础，精通Verilog等硬件设计语言；
3、有主动学习、深入分析和解决问题的能力、自我驱动力。
以下为加分项：
1、熟悉ASIC芯片的前端设计，有过7nm或更先进工艺流片或量产经验；
2、深入理解芯片架构和微架构设计，能够设计出满足PPA要求的RTL实现；
3、有CPU/NoC/高性能计算的设计经验；
4、了解DDR/PCIE等协议，有相关的IP集成经验；
5、熟悉AMBA等总线标准，有相关模块设计经验；熟悉ASIC实现流程，有综合/FV/CLP/STA等经验；
6、有ISP/display设计经验优先；了解主流的AI算法，如：视觉、NLP处理、语音等。",TensorRT; C/C++; Machine Learning; Perl; GPU内存优化; 计算机体系结构; 通信技术; 网络技术
GEN002121,2026-01,芯片设计工程师,平头哥-AI芯片互联设计专家-上海,"In this role, you will work with software and hardware engineering groups to define the next-generation inter-chip network architecture for high-performance computing SOC in Data Center
Requirement of the Job
* Identifies the challenging problems, and evaluate the various solutions for next-generation data center Computing solutions.
* Gets strong influences on the shape of future products by advanced architecture design as the excellent interface between software and hardware
* Documents the high-level architecture specification that defines the inter-chip network subsystem for the cutting-edge cloud applications.
* Works closely with design, system, and verification team to bring up the subsystem
补充职责：结合业务场景推进TensorRT、Triton、CUDA相关能力建设与落地。","* Minimum Bachelar degree in Computer Science or Electronics Engineering; M.S. or Ph.D. is preferred
* Minimum of 5 years of experience on computer architecture design for proven silicons. Ethernet/Switch/RDMA/RoCE/Ethernet sub-domain is preferred
* Strong experience on Ethernet/RDMA/RoCE protocol and architecture design.
* Experience on one or more of the following areas: Cache, NOC, Coherency, Virtulization, Security, RAS, power management
* Good verbal and written skill for communication
* Hands-on experience on the performance simulation and analysis is a good plus
* Faimilar AMBA protocol, CPU, knowledgable about SerDes, Phy, participated the chip integration, Server grade design is a plus.",TensorRT; Triton; CUDA; C/C++; Python; PyTorch; TensorFlow; 软件工程
GEN002122,2026-01,芯片设计工程师,RISC-V微架构瞬态攻击研究和探索-阿里星,"1、开展针对RISC-V处理器微架构的瞬态执行攻击（Transient Execution Attacks），系统性分析其在乱序执行、分支预测、缓存层次、TLB、内存子系统等组件中潜在的安全漏洞（如Spectre、Meltdown变种），构建威胁模型与攻击面地图。
2、设计并验证面向RISC-V的瞬态攻击缓解机制，包括微架构级防护（如预测隔离、推测屏障、缓存分区）、指令集扩展建议（如Speculation Control CSRs）及软件-硬件协同防御方案，推动安全增强特性纳入RISC-V国际标准。","1. 网络安全、微电子、计算机等相关专业，硕士及以上学历，具备扎实的处理器设计和漏洞挖掘原理相关基础。
2. 精通 汇编/C/C++ 编程，熟练使用RUST, GO, Python 等云进行漏洞POC开发，具备内核驱动开发与调试能力。
3. 熟悉RISC-V指令集架构或芯片编程模型，理解流水线、缓存、分支预测等微架构原理。
4. 具备优秀的学习能力与创新思维，能快速掌握前沿芯片技术；良好的沟通协作能力，能与软硬件团队协同推进复杂项目。
加分项：
1. 实施过RISC-V处理器微架构的瞬态执行攻击和有Spectre、Meltdown攻击变种开发实践项目经验、发表过顶会安全论文。
2. 设计并验证面向RISC-V的瞬态攻击缓解机制，包括微架构级防护经验。
3. 参与RVI基金会安全相关TG讨论，担当Chair/VIce Chair为佳。",CUDA; Python; Machine Learning; PyTorch; Java; RISC-V; 硬件开发; Go
GEN002123,2026-02,芯片设计工程师,达摩院-芯片软件栈系统调试工程师-计算技术,"一、系统问题调试与优化
1） 负责芯片软件开发过程中的系统级问题定位、分析与解决，包括但不限于性能瓶颈、功耗异常、功能失效、通信异常等。
2） 对芯片的架构（如GPU、TPU、NPU）、驱动、固件、算法以及上层应用进行全栈调试，确保系统稳定性和可靠性。
二、软硬协同开发过程支持
1）参与芯片开发阶段，搭建调试环境，bringup, 以及开发调试工具链（比如日志分析，性能监控工具），协同硬件、软件团队优化芯片问题。
2）与算法，驱动、编译器、框架等团队合作， 解决AI模型在芯片上的部署问题（比如精度损失，算力未充分利用，提高芯片性能和效能比等）。","1、计算机、电子工程、微电子专业，硕士工作5+， 熟悉嵌入式系统开发， 熟练掌握C/C++ 、Python  编程语言。
2、熟悉计算机体系结构、操作系统原理、了解AI芯片架构（比如SIMD， 多核并行，存算一体）， 熟悉cuda。
3、精通调试工具的使用经验， 比如Jtag, GDB， 以及问题分析和解决能力。
4、熟悉芯片级问题的分析方法（比如寄存器读写，中断调试等）
5、具备相关经验：了解主流框架以及加速库（CUDA，OpenCL等 ), 熟悉模型编程、量化、部署流程。 具有芯片开发调试经验者优先。
6、逻辑清晰，局部复杂问题的拆解与快速定位能力，良好的团队合作和沟通，适应高强度技术攻关。",Triton; C/C++; CUDA; Machine Learning; PyTorch; RISC-V; TensorFlow; 计算机体系结构
GEN002124,2026-02,芯片设计工程师,数据AI工程师-国际支付,"1、数据仓库与模型设计：负责国际支付数据仓库建设与数据模型设计，完成离线/实时数据链路开发；
2、数据治理与服务：负责国际支付数据治理、指标体系建设及数据服务输出，保障数据准确性、稳定性和一致性；
3、AI应用落地与数据处理：结合业务场景基于企业数据落地AI应用，包括智能问答、数据分析助手、知识检索、自动化洞察等，负责结构化与非结构化数据处理，建设面向AI应用的数据底座与知识供给能力；
4、大模型应用架构：参与大模型应用架构设计，推进RAG、Agent、Prompt工程及效果评估优化；
5、数据能力产品化：推动数据能力产品化、平台化建设，支撑业务智能化升级。
补充职责：结合业务场景推进Triton、CUDA、Perl相关能力建设与落地。","1、本科及以上学历，2年以上数据开发、数据仓库或数据相关工作经验；
2、熟练掌握SQL，熟悉数据仓库建模理论及实践，具备完整的数据链路开发经验；
3、熟悉Hive、Spark、Flink、Kafka、ClickHouse、StarRocks、Doris等相关技术栈中的一种或多种；
4、熟悉Python、Java、Scala中至少一种语言，具备良好的工程开发能力；
5、了解大模型应用开发流程，理解RAG、向量检索、知识库、Prompt、Agent等相关能力；有互联网金融、支付、交易、风控、清结算、经营分析或AI应用落地经验者优先；
6、具备良好的业务理解能力、沟通能力和跨团队协作能力。
补充要求：具备Triton、CUDA、Perl相关实践经验者优先。",Triton; CUDA; Perl; PyTorch; GPU内存优化; RISC-V; 网络技术
GEN002125,2026-02,芯片设计工程师,服务器芯片产品化专家-Data（深圳）,"1、负责服务器CPU相关业务，对接内外部客户及合作方，全流程跟进产品需求，保障需求准确落地；
2、负责服务器CPU相关产品介绍、业务宣贯与推广工作，对内外配合做好产品业务推介；
3、推动业务流程标准化、规范化、产品化升级，持续优化业务方案与产品对接模式，提升整体业务对接运转效率；
4、全流程跟进业务落地，协同研发、运维、商务等部门资源，推动业务长效迭代升级。","1、本科及以上学历，了解服务器、CPU基础知识，对芯片、服务器基础设施业务有兴趣；
2、5年以上芯片行业工作经验，有服务器、芯片业务客户对接、产品落地经验者优先；
3、具备产品对接、跨部门协同相关工作经验；
4、沟通协调能力良好，善于对内对外日常关系维护。
补充要求：具备TensorRT、CUDA、GPU内存优化相关实践经验者优先。",TensorRT; CUDA; GPU内存优化; Java; TensorFlow; 计算机体系结构; 通信技术; Go; 软件开发
