job_id,job_title,company_name,source_type,source_name,raw_keyword,normalized_keyword,category,keyword_type,source,evidence_field,evidence_sentence,confidence,match_method
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,模型训练,Model Training,AI基础设施,technology,skill_aliases,job_description,通过AI基础设施和软硬件协同优化来提升公司大模型训练和推理的效率,0.9,seed_dictionary
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,模型推理,模型推理,AI基础设施,technology,seed,job_description,负责前沿异构计算芯片、大模型推理优化、大规模训练的技术演进跟踪和落地,1.0,seed_dictionary
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,模型训练,模型训练,AI基础设施,technology,seed,job_description,通过AI基础设施和软硬件协同优化来提升公司大模型训练和推理的效率,1.0,seed_dictionary
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,运营,运营,产品运营,business,seed,tags,TEG；运营管理（运营管理部）；技术；五年以上工作经验,0.8,seed_dictionary
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,TEG,TEG,岗位标签,title_or_tag,auto_title_tag,tags,TEG,0.72,title_tag
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,五年以上工作经验,五年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,五年以上工作经验,0.72,title_tag
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,技术,技术,岗位标签,title_or_tag,auto_title_tag,tags,技术,0.72,title_tag
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,运营管理（运营管理部,运营管理（运营管理部,岗位标签,title_or_tag,auto_title_tag,tags,运营管理（运营管理部,0.72,title_tag
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,AI infra规划架构师,AI infra规划架构师,岗位角色,title_or_tag,auto_title_tag,job_title,AI infra规划架构师,0.72,title_tag
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,job_description,负责前沿异构计算芯片、大模型推理优化、大规模训练的技术演进跟踪和落地,0.9,seed_dictionary
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,infra,infra,自动短语,auto_english,regex_english,job_title,AI infra规划架构师,0.65,regex_english
job_d1ad7c335b233d0cc89a,AI infra规划架构师,腾讯,enterprise,腾讯招聘,架构设计,架构设计,软件工程,technology,seed,job_description,负责公司整体AI平台架构设计和AI工程化技术,1.0,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,负责AI Agent 工作流的设计与研发，落地生图、生视频等业务场景的端到端自动化流程,1.0,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Agent,AI Agent,AI与大模型,technology,seed,job_description,设计并实现 Agent 编排框架（Workflow/DAG/多 Agent 协作），支持复杂创作链路（脚本→分镜→生图→生视频→剪辑合成,0.9,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Agent,Agent,AI与大模型,auto_english,regex_english,job_description,负责AI Agent 工作流的设计与研发，落地生图、生视频等业务场景的端到端自动化流程,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Prompt,Prompt,AI与大模型,auto_english,regex_english,job_description,对接算法，完成生图/生视频模型的能力对接、Prompt工程与效果调优,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Prompt,Prompt Engineering,AI与大模型,technology,seed,job_description,对接算法，完成生图/生视频模型的能力对接、Prompt工程与效果调优,0.9,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,RAG,RAG,AI与大模型,technology,seed,job_description,持续优化 Function Calling、Tool Use、RAG 检索、上下文管理等核心模块，提升 Agent 稳定性与生成质量,1.0,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,LLM,大语言模型,AI与大模型,technology,seed,job_description,基于 LLM（GPT/Claude/DeepSeek/混元等）构建Agent的任务规划、工具调用、记忆管理、多轮决策能力,0.95,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,PCG,PCG,岗位标签,title_or_tag,auto_title_tag,tags,PCG,0.72,title_tag
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,三年以上工作经验,三年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,三年以上工作经验,0.72,title_tag
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,技术,技术,岗位标签,title_or_tag,auto_title_tag,tags,技术,0.72,title_tag
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,腾讯视频,腾讯视频,岗位标签,title_or_tag,auto_title_tag,tags,腾讯视频,0.72,title_tag
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,腾讯视频-AI Agent工程师,腾讯视频-AI Agent工程师,岗位角色,title_or_tag,auto_title_tag,job_title,腾讯视频-AI Agent工程师,0.72,title_tag
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,LLM,Large Language Model,数据与算法,technology,skill_aliases,job_description,基于 LLM（GPT/Claude/DeepSeek/混元等）构建Agent的任务规划、工具调用、记忆管理、多轮决策能力,0.95,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,生视频等业务场景的端到端自动化,生视频等业务场景的端到端自动化,游戏开发,auto_phrase,regex_chinese_phrase,job_description,负责AI Agent 工作流的设计与研发，落地生图、生视频等业务场景的端到端自动化流程,0.6,regex_chinese_phrase
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Go,Go,编程语言,technology,seed,job_description,使用Go/Python构建高并发Agent服务框架与调度系统（任务编排、工作流引擎、队列消费、稳定性治理,1.0,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Python,Python,编程语言,technology,seed,job_description,使用Go/Python构建高并发Agent服务框架与调度系统（任务编排、工作流引擎、队列消费、稳定性治理,1.0,seed_dictionary
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Calling,Calling,自动短语,auto_english,regex_english,job_description,持续优化 Function Calling、Tool Use、RAG 检索、上下文管理等核心模块，提升 Agent 稳定性与生成质量,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,DeepSeek,DeepSeek,自动短语,auto_english,regex_english,job_description,基于 LLM（GPT/Claude/DeepSeek/混元等）构建Agent的任务规划、工具调用、记忆管理、多轮决策能力,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Function,Function,自动短语,auto_english,regex_english,job_description,持续优化 Function Calling、Tool Use、RAG 检索、上下文管理等核心模块，提升 Agent 稳定性与生成质量,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,GPT/Claude,GPT/Claude,自动短语,auto_english,regex_english,job_description,基于 LLM（GPT/Claude/DeepSeek/混元等）构建Agent的任务规划、工具调用、记忆管理、多轮决策能力,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Go/Python,Go/Python,自动短语,auto_english,regex_english,job_description,使用Go/Python构建高并发Agent服务框架与调度系统（任务编排、工作流引擎、队列消费、稳定性治理,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,LLM,LLM,自动短语,auto_english,regex_english,job_description,基于 LLM（GPT/Claude/DeepSeek/混元等）构建Agent的任务规划、工具调用、记忆管理、多轮决策能力,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Tool,Tool,自动短语,auto_english,regex_english,job_description,持续优化 Function Calling、Tool Use、RAG 检索、上下文管理等核心模块，提升 Agent 稳定性与生成质量,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Use,Use,自动短语,auto_english,regex_english,job_description,持续优化 Function Calling、Tool Use、RAG 检索、上下文管理等核心模块，提升 Agent 稳定性与生成质量,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,Workflow/DAG,Workflow/DAG,自动短语,auto_english,regex_english,job_description,设计并实现 Agent 编排框架（Workflow/DAG/多 Agent 协作），支持复杂创作链路（脚本→分镜→生图→生视频→剪辑合成,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,badcase,badcase,自动短语,auto_english,regex_english,job_description,配合产品/算法团队完成效果评估、badcase分析与迭代,0.65,regex_english
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,工作流,工作流,自动短语,auto_phrase,regex_chinese_phrase,job_description,负责AI Agent 工作流的设计与研发，落地生图、生视频等业务场景的端到端自动化流程,0.6,regex_chinese_phrase
job_d670992f69d7e8bee231,腾讯视频-AI Agent工程师,腾讯,enterprise,腾讯招聘,高并发,高并发,软件工程,technology,seed,job_description,使用Go/Python构建高并发Agent服务框架与调度系统（任务编排、工作流引擎、队列消费、稳定性治理,0.95,seed_dictionary
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,对海外AI私有化项目的实施交付相关项目管理工作负责，以参与项目标前评审为起点，项目通过验收、转维为终点,1.0,seed_dictionary
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,CSIG,CSIG,岗位标签,title_or_tag,auto_title_tag,tags,CSIG,0.72,title_tag
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,两年以上工作经验,两年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,两年以上工作经验,0.72,title_tag
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,产品,产品,岗位标签,title_or_tag,auto_title_tag,tags,产品,0.72,title_tag
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,腾讯云,腾讯云,岗位标签,title_or_tag,auto_title_tag,tags,腾讯云,0.72,title_tag
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,海外AI交付项目经理,海外AI交付项目经理,岗位角色,title_or_tag,auto_title_tag,job_title,海外AI交付项目经理,0.72,title_tag
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,交付,交付,项目管理,business,seed,job_description,对海外AI私有化项目的实施交付相关项目管理工作负责，以参与项目标前评审为起点，项目通过验收、转维为终点,0.8,seed_dictionary
job_d8bbdddf985677f71d5b,海外AI交付项目经理,腾讯云智研发子公司,enterprise,腾讯招聘,项目管理,项目管理,项目管理,business,seed,job_description,对海外AI私有化项目的实施交付相关项目管理工作负责，以参与项目标前评审为起点，项目通过验收、转维为终点,1.0,seed_dictionary
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,负责AI技术在腾讯会议各场景的框架规划与功能落地，挖掘用户对AI的真实诉求，优化用户体验,1.0,seed_dictionary
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,确保产品规划,确保产品规划,产品运营,auto_phrase,regex_chinese_phrase,job_description,协同算法、研发、运营和设计等多团队，确保产品规划的落地实施与持续优化,0.6,regex_chinese_phrase
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,运营,运营,产品运营,business,seed,job_description,协同算法、研发、运营和设计等多团队，确保产品规划的落地实施与持续优化,0.8,seed_dictionary
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,CSIG,CSIG,岗位标签,title_or_tag,auto_title_tag,tags,CSIG,0.72,title_tag
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,两年以上工作经验,两年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,两年以上工作经验,0.72,title_tag
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,产品,产品,岗位标签,title_or_tag,auto_title_tag,tags,产品,0.72,title_tag
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,腾讯会议,腾讯会议,岗位标签,title_or_tag,auto_title_tag,tags,腾讯会议,0.72,title_tag
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,产品经理,产品经理,岗位角色,role,seed,job_title,腾讯会议-AI产品经理-AI应用体验方向,1.0,seed_dictionary
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,腾讯会议-AI产品经理-AI应用体验方向,腾讯会议-AI产品经理-AI应用体验方向,岗位角色,title_or_tag,auto_title_tag,job_title,腾讯会议-AI产品经理-AI应用体验方向,0.72,title_tag
job_db71ea4d4a13e4348e47,腾讯会议-AI产品经理-AI应用体验方向,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,基础系统构建：主导或参与 AI 游戏基础系统的开发与迭代，涵盖 Gameplay、AI 行为树、动画、物理、UI、网络等核心模块，探索 AI 与传统游戏系统的深度融合实践,1.0,seed_dictionary
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,IEG,IEG,岗位标签,title_or_tag,auto_title_tag,tags,IEG,0.72,title_tag
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,一年以上工作经验,一年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,一年以上工作经验,0.72,title_tag
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,技术,技术,岗位标签,title_or_tag,auto_title_tag,tags,技术,0.72,title_tag
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,预算专用-Project W,预算专用-Project W,岗位标签,title_or_tag,auto_title_tag,tags,预算专用-Project W,0.72,title_tag
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,Project W-AI引擎工程师,Project W-AI引擎工程师,岗位角色,title_or_tag,auto_title_tag,job_title,Project W-AI引擎工程师,0.72,title_tag
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,UE5,Unreal Engine,游戏开发,technology,seed,job_description,AI 原生玩法开发：使用 UE5/Godot 等引擎，结合生成式 AI 技术，负责 AI 原生玩法系统与相关组件的功能开发，支撑游戏设计的快速迭代与落地,0.95,seed_dictionary
job_db9d345c441d8e6344d8,Project W-AI引擎工程师,腾讯,enterprise,腾讯招聘,交付,交付,项目管理,business,seed,job_description,团队协作：配合美术、策划团队高效协作，构建 AI 游戏生产管线与工作流，交付效果与性能俱佳的技术方案，并持续迭代改进，对产品最终体验负责,0.8,seed_dictionary
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,熟悉游戏研发流程与管线，根据项目需求推动AI能力产品化，用标准化的AI工具提升游戏体验或研发效率,1.0,seed_dictionary
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,AI-,AI-,AI与大模型,auto_english,regex_english,job_title,游戏AI-高级产品经理,0.65,regex_english
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,AIGC,AIGC,AI与大模型,technology,seed,job_description,深入了解AIGC相关技术与业界进展，了解AI的能力边界并建设合理的评估标准体系,1.0,seed_dictionary
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,TEG,TEG,岗位标签,title_or_tag,auto_title_tag,tags,TEG,0.72,title_tag
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,三年以上工作经验,三年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,三年以上工作经验,0.72,title_tag
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,产品,产品,岗位标签,title_or_tag,auto_title_tag,tags,产品,0.72,title_tag
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,产品经理,产品经理,岗位角色,role,seed,job_title,游戏AI-高级产品经理,1.0,seed_dictionary
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,游戏AI-高级产品经理,游戏AI-高级产品经理,岗位角色,title_or_tag,auto_title_tag,job_title,游戏AI-高级产品经理,0.72,title_tag
job_e2560233ca886d4acef5,游戏AI-高级产品经理,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,负责大规模平台用户行为数据集的ETL及特征工程，构建高效数据流水线，落地到用户画像体系并服务到线上AI应用,1.0,seed_dictionary
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,Agent,AI Agent,AI与大模型,technology,seed,job_description,结合游戏平台业务垂直场景，负责深度学习和大语言模型的训练精调、调优及部署，及智能体Agent开发,0.9,seed_dictionary
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,Agent,Agent,AI与大模型,auto_english,regex_english,job_description,结合游戏平台业务垂直场景，负责深度学习和大语言模型的训练精调、调优及部署，及智能体Agent开发,0.65,regex_english
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,RAG,RAG,AI与大模型,technology,seed,job_description,跟踪和研究前沿AI技术（如LLM、VLM、SFT、DPO、RAG、MCP等），推动技术落地业务发挥价值,1.0,seed_dictionary
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,大语言模型,大语言模型,AI与大模型,technology,seed,job_description,结合游戏平台业务垂直场景，负责深度学习和大语言模型的训练精调、调优及部署，及智能体Agent开发,1.0,seed_dictionary
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,IEG,IEG,岗位标签,title_or_tag,auto_title_tag,tags,IEG,0.72,title_tag
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,WeGame平台公共,WeGame平台公共,岗位标签,title_or_tag,auto_title_tag,tags,WeGame平台公共,0.72,title_tag
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,WeGame游戏平台-AI算法研究,WeGame游戏平台-AI算法研究,岗位标签,title_or_tag,auto_title_tag,job_title,WeGame游戏平台-AI算法研究,0.72,title_tag
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,三年以上工作经验,三年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,三年以上工作经验,0.72,title_tag
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,技术,技术,岗位标签,title_or_tag,auto_title_tag,tags,技术,0.72,title_tag
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,深度学习,Deep Learning,数据与算法,technology,skill_aliases,job_description,结合游戏平台业务垂直场景，负责深度学习和大语言模型的训练精调、调优及部署，及智能体Agent开发,0.9,seed_dictionary
job_efa27b8fcd7bfb62bec3,WeGame游戏平台-AI算法研究,腾讯,enterprise,腾讯招聘,LLM,Large Language Model,数据与算法,technology,skill_aliases,job_description,跟踪和研究前沿AI技术（如LLM、VLM、SFT、DPO、RAG、MCP等），推动技术落地业务发挥价值,0.95,seed_dictionary
