annotation_id,sentence_id,job_id,job_title,source_type,source_name,evidence_field,text,span_text,span_start,span_end,label,normalized_skill,category,skill_type,decision
job_e2abc4d9b9d2d5a7f5c6::job_description::0994::manual_semantic::batch0901_1000::95,job_e2abc4d9b9d2d5a7f5c6::job_description::0994,job_e2abc4d9b9d2d5a7f5c6,元宝-多模态大模型算法研究员,enterprise,腾讯招聘,job_description,2. 负责语音对话大模型的端到端效果优化，提高在远场、低信噪比、多人、音乐等场景下的理解及生成效果，改善模型在方言、副语言信息等方面的理解能力，加强情感对话能力,语音对话,5,9,knowledge,语音算法,数据与算法,required,ADD
job_2e4384f6b0de83f76bbd::job_description::0984::manual_semantic::batch0901_1000::96,job_2e4384f6b0de83f76bbd::job_description::0984,job_2e4384f6b0de83f76bbd,元宝-多模态大模型算法研究员,enterprise,腾讯招聘,job_description,3. 探索多模态模型的理解和生成范式，跟进业界新的多模态大模型结构，从模型效果优化及降低全链路处理延时等多个方面开展前沿性研究及落地工作,降低全链路处理延时,42,51,knowledge,高性能计算,AI基础设施,required,ADD
job_e2abc4d9b9d2d5a7f5c6::job_description::0995::manual_semantic::batch0901_1000::97,job_e2abc4d9b9d2d5a7f5c6::job_description::0995,job_e2abc4d9b9d2d5a7f5c6,元宝-多模态大模型算法研究员,enterprise,腾讯招聘,job_description,3. 探索多模态模型的理解和生成范式，跟进业界新的多模态大模型结构，从模型效果优化及降低全链路处理延时等多个方面开展前沿性研究及落地工作,降低全链路处理延时,42,51,knowledge,高性能计算,AI基础设施,required,ADD
job_154e647550ca612dd901::job_description::0989::manual_semantic::batch0901_1000::98,job_154e647550ca612dd901::job_description::0989,job_154e647550ca612dd901,微信 -大模型LLM系统研发工程师,enterprise,腾讯招聘,job_description,1.对LLM训练的多方面场景的AI基础设施进行优化,AI基础设施,15,21,knowledge,AI基础设施,AI基础设施,required,ADD
job_154e647550ca612dd901::job_description::0990::manual_semantic::batch0901_1000::99,job_154e647550ca612dd901::job_description::0990,job_154e647550ca612dd901,微信 -大模型LLM系统研发工程师,enterprise,腾讯招聘,job_description,包括但不限于GPU，RDMA，存储等硬件设备，RL/训练算法等技术方向,GPU，RDMA，存储等硬件设备,6,22,knowledge,AI基础设施,AI基础设施,required,ADD
job_154e647550ca612dd901::job_description::0990::manual_semantic::batch0901_1000::100,job_154e647550ca612dd901::job_description::0990,job_154e647550ca612dd901,微信 -大模型LLM系统研发工程师,enterprise,腾讯招聘,job_description,包括但不限于GPU，RDMA，存储等硬件设备，RL/训练算法等技术方向,GPU，RDMA，存储,6,17,knowledge,高性能计算,AI基础设施,required,ADD
job_154e647550ca612dd901::job_description::0991::manual_semantic::batch0901_1000::101,job_154e647550ca612dd901::job_description::0991,job_154e647550ca612dd901,微信 -大模型LLM系统研发工程师,enterprise,腾讯招聘,job_description,最终将硬件性能榨干，加速大语言模型落地,硬件性能榨干,3,9,knowledge,高性能计算,AI基础设施,required,ADD
job_154e647550ca612dd901::job_description::0991::manual_semantic::batch0901_1000::102,job_154e647550ca612dd901::job_description::0991,job_154e647550ca612dd901,微信 -大模型LLM系统研发工程师,enterprise,腾讯招聘,job_description,最终将硬件性能榨干，加速大语言模型落地,大语言模型落地,12,19,knowledge,AI基础设施,AI基础设施,required,ADD
job_e95d3a405b567bc39840::job_title::0996::manual_semantic::batch0901_1000::103,job_e95d3a405b567bc39840::job_title::0996,job_e95d3a405b567bc39840,大模型推理GPU性能优化工程师,enterprise,腾讯招聘,job_title,大模型推理GPU性能优化工程师,GPU性能优化,5,12,knowledge,高性能计算,AI基础设施,required,ADD
job_e95d3a405b567bc39840::job_title::0996::manual_semantic::batch0901_1000::104,job_e95d3a405b567bc39840::job_title::0996,job_e95d3a405b567bc39840,大模型推理GPU性能优化工程师,enterprise,腾讯招聘,job_title,大模型推理GPU性能优化工程师,大模型推理,0,5,knowledge,AI基础设施,AI基础设施,required,ADD
job_e95d3a405b567bc39840::job_description::0997::manual_semantic::batch0901_1000::105,job_e95d3a405b567bc39840::job_description::0997,job_e95d3a405b567bc39840,大模型推理GPU性能优化工程师,enterprise,腾讯招聘,job_description,1.负责从GPU优化TTS，LLM，VLM等大模型推理引擎,GPU优化,5,10,knowledge,高性能计算,AI基础设施,required,ADD
job_e95d3a405b567bc39840::job_description::0997::manual_semantic::batch0901_1000::106,job_e95d3a405b567bc39840::job_description::0997,job_e95d3a405b567bc39840,大模型推理GPU性能优化工程师,enterprise,腾讯招聘,job_description,1.负责从GPU优化TTS，LLM，VLM等大模型推理引擎,大模型推理引擎,22,29,knowledge,AI基础设施,AI基础设施,required,ADD
job_e95d3a405b567bc39840::job_description::0998::manual_semantic::batch0901_1000::107,job_e95d3a405b567bc39840::job_description::0998,job_e95d3a405b567bc39840,大模型推理GPU性能优化工程师,enterprise,腾讯招聘,job_description,2.与大模型算法同学深度合作，联合优化，打造行业领先的高性能推理引擎,高性能推理引擎,27,34,knowledge,高性能计算,AI基础设施,required,ADD
job_e95d3a405b567bc39840::job_description::0998::manual_semantic::batch0901_1000::108,job_e95d3a405b567bc39840::job_description::0998,job_e95d3a405b567bc39840,大模型推理GPU性能优化工程师,enterprise,腾讯招聘,job_description,2.与大模型算法同学深度合作，联合优化，打造行业领先的高性能推理引擎,推理引擎,30,34,knowledge,AI基础设施,AI基础设施,required,ADD
job_52f26e4ca7b988715bd3::job_description::1001::manual_semantic::batch1001_1100::01,job_52f26e4ca7b988715bd3::job_description::1001,job_52f26e4ca7b988715bd3,元宝-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,1.面向AI应用场景的图文大模型微调，优化PostTraining (SFT/RM/RL) 算法的训练效率和实际用户体验效果,图文大模型,11,16,knowledge,Multimodal AI,数据与算法,required,ADD
job_52f26e4ca7b988715bd3::job_description::1001::manual_semantic::batch1001_1100::02,job_52f26e4ca7b988715bd3::job_description::1001,job_52f26e4ca7b988715bd3,元宝-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,1.面向AI应用场景的图文大模型微调，优化PostTraining (SFT/RM/RL) 算法的训练效率和实际用户体验效果,PostTraining (SFT/RM/RL),21,45,knowledge,大模型后训练,数据与算法,required,ADD
job_52f26e4ca7b988715bd3::job_description::1001::manual_semantic::batch1001_1100::03,job_52f26e4ca7b988715bd3::job_description::1001,job_52f26e4ca7b988715bd3,元宝-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,1.面向AI应用场景的图文大模型微调，优化PostTraining (SFT/RM/RL) 算法的训练效率和实际用户体验效果,RM,39,41,knowledge,模型对齐,数据与算法,required,ADD
job_477663d7715f3775a7f9::job_description::1003::manual_semantic::batch1001_1100::04,job_477663d7715f3775a7f9::job_description::1003,job_477663d7715f3775a7f9,元宝-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,1.面向AI应用场景的图文大模型微调，优化PostTraining (SFT/RM/RL) 算法的训练效率和实际用户体验效果,图文大模型,11,16,knowledge,Multimodal AI,数据与算法,required,ADD
job_477663d7715f3775a7f9::job_description::1003::manual_semantic::batch1001_1100::05,job_477663d7715f3775a7f9::job_description::1003,job_477663d7715f3775a7f9,元宝-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,1.面向AI应用场景的图文大模型微调，优化PostTraining (SFT/RM/RL) 算法的训练效率和实际用户体验效果,PostTraining (SFT/RM/RL),21,45,knowledge,大模型后训练,数据与算法,required,ADD
job_477663d7715f3775a7f9::job_description::1003::manual_semantic::batch1001_1100::06,job_477663d7715f3775a7f9::job_description::1003,job_477663d7715f3775a7f9,元宝-多模态大模型算法工程师,enterprise,腾讯招聘,job_description,1.面向AI应用场景的图文大模型微调，优化PostTraining (SFT/RM/RL) 算法的训练效率和实际用户体验效果,RM,39,41,knowledge,模型对齐,数据与算法,required,ADD
job_8fcf7a75da517ca64b79::job_description::1006::manual_semantic::batch1001_1100::07,job_8fcf7a75da517ca64b79::job_description::1006,job_8fcf7a75da517ca64b79,微信-大模型算法研究员-agent方向,enterprise,腾讯招聘,job_description,1.负责 Agent Harness 框架的设计与开发，包括 Agent 调度、任务编排与执行上下文管理,Agent 调度、任务编排,31,44,knowledge,AI工作流设计,系统与工程,required,ADD
job_8fcf7a75da517ca64b79::job_description::1007::manual_semantic::batch1001_1100::08,job_8fcf7a75da517ca64b79::job_description::1007,job_8fcf7a75da517ca64b79,微信-大模型算法研究员-agent方向,enterprise,腾讯招聘,job_description,2.负责 AI Agent 记忆系统的构建与优化，覆盖记忆的写入、组织、检索与生命周期管理，探索跨会话持续记忆与端云协同架构,记忆系统,14,18,knowledge,上下文工程,数据与算法,required,ADD
job_1cb803b40cf18704134b::job_description::1010::manual_semantic::batch1001_1100::09,job_1cb803b40cf18704134b::job_description::1010,job_1cb803b40cf18704134b,微信-基座大模型后训练算法专家,enterprise,腾讯招聘,job_description,1.基座大模型（LLM）推理能力和通用能力的核心技术研发，包括数学推理、代码、逻辑推理、知识推理、创作、多轮对话、问答、翻译等任务的算法研发、优化，突破模型智力上限,代码,36,38,knowledge,ai coding,数据与算法,required,ADD
job_1cb803b40cf18704134b::job_description::1011::manual_semantic::batch1001_1100::10,job_1cb803b40cf18704134b::job_description::1011,job_1cb803b40cf18704134b,微信-基座大模型后训练算法专家,enterprise,腾讯招聘,job_description,2.提升基座大模型在复杂场景的高阶处理能力，如多轮交互（复杂指令遵循、多轮对话、角色扮演等）、Agent 能力（ 融合“思考模式”与“非思考模式”，实现自主、精准的函数与工具调用）,Agent 能力,47,55,knowledge,AI工作流设计,系统与工程,required,ADD
job_f2b49deb238d5e7783df::job_description::1014::manual_semantic::batch1001_1100::11,job_f2b49deb238d5e7783df::job_description::1014,job_f2b49deb238d5e7783df,微信基础-大模型应用开发工程师,enterprise,腾讯招聘,job_description,2.设计和实现高性能、高可用的Agent系统、长上下文对话引擎及多模态交互管道，支撑亿级用户的高并发、低延迟访问,Agent系统、长上下文对话引擎及多模态交互管道,15,39,knowledge,AI基础设施,AI基础设施,required,ADD
job_f2b49deb238d5e7783df::job_description::1014::manual_semantic::batch1001_1100::12,job_f2b49deb238d5e7783df::job_description::1014,job_f2b49deb238d5e7783df,微信基础-大模型应用开发工程师,enterprise,腾讯招聘,job_description,2.设计和实现高性能、高可用的Agent系统、长上下文对话引擎及多模态交互管道，支撑亿级用户的高并发、低延迟访问,高并发、低延迟,47,54,knowledge,高性能计算,AI基础设施,required,ADD
job_f2b49deb238d5e7783df::job_description::1015::manual_semantic::batch1001_1100::13,job_f2b49deb238d5e7783df::job_description::1015,job_f2b49deb238d5e7783df,微信基础-大模型应用开发工程师,enterprise,腾讯招聘,job_description,3.探索和落地大模型领域的先进工程实践，包括但不限于智能体（Agent）工作流、模型微调、推理优化与成本管控，持续提升产品智能化水平与用户体验,智能体（Agent）工作流,26,39,knowledge,AI工作流设计,系统与工程,required,ADD
job_f2b49deb238d5e7783df::job_description::1015::manual_semantic::batch1001_1100::14,job_f2b49deb238d5e7783df::job_description::1015,job_f2b49deb238d5e7783df,微信基础-大模型应用开发工程师,enterprise,腾讯招聘,job_description,3.探索和落地大模型领域的先进工程实践，包括但不限于智能体（Agent）工作流、模型微调、推理优化与成本管控，持续提升产品智能化水平与用户体验,推理优化与成本管控,45,54,knowledge,高性能计算,AI基础设施,required,ADD
job_1e85313b45c92dbae534::job_title::1016::manual_semantic::batch1001_1100::15,job_1e85313b45c92dbae534::job_title::1016,job_1e85313b45c92dbae534,腾讯营销-大模型推荐算法工程师,enterprise,腾讯招聘,job_title,腾讯营销-大模型推荐算法工程师,大模型推荐算法,5,12,knowledge,推荐系统算法,数据与算法,required,ADD
job_1e85313b45c92dbae534::job_description::1017::manual_semantic::batch1001_1100::16,job_1e85313b45c92dbae534::job_description::1017,job_1e85313b45c92dbae534,腾讯营销-大模型推荐算法工程师,enterprise,腾讯招聘,job_description,2.基于内外部数据，运用统计学、机器学习、计算广告等多个领域知识，对客户的需求分析，投放效果等进行洞察和分析,内外部数据,4,9,knowledge,数据工程,数据与算法,required,ADD
job_9cef8b98b181b92abc51::job_title::1018::manual_semantic::batch1001_1100::17,job_9cef8b98b181b92abc51::job_title::1018,job_9cef8b98b181b92abc51,混元大模型评测算法研究员（北京）,enterprise,腾讯招聘,job_title,混元大模型评测算法研究员（北京）,大模型评测,2,7,knowledge,大模型评测,数据与算法,required,ADD
job_9cef8b98b181b92abc51::job_description::1019::manual_semantic::batch1001_1100::18,job_9cef8b98b181b92abc51::job_description::1019,job_9cef8b98b181b92abc51,混元大模型评测算法研究员（北京）,enterprise,腾讯招聘,job_description,负责通用AI大模型相关的评测与应用的规划、落地以及平台化能力建设，包括但不限于：,评测与应用,12,17,knowledge,大模型评测,数据与算法,required,ADD
job_9cef8b98b181b92abc51::job_description::1019::manual_semantic::batch1001_1100::19,job_9cef8b98b181b92abc51::job_description::1019,job_9cef8b98b181b92abc51,混元大模型评测算法研究员（北京）,enterprise,腾讯招聘,job_description,负责通用AI大模型相关的评测与应用的规划、落地以及平台化能力建设，包括但不限于：,平台化能力建设,25,32,knowledge,AI基础设施,AI基础设施,required,ADD
job_9cef8b98b181b92abc51::job_description::1020::manual_semantic::batch1001_1100::20,job_9cef8b98b181b92abc51::job_description::1020,job_9cef8b98b181b92abc51,混元大模型评测算法研究员（北京）,enterprise,腾讯招聘,job_description,1.通用AI大模型评测基准的构建：建立覆盖文生文、多模态理解、多模态（音视频/3D/图/视频生成）生成等多模态的评测基准，设计全面、准确的多维度指标，构建自动化评测工具链，并随着模型能力的演进持续探索全模态的评测基准,评测基准,9,13,knowledge,大模型评测,数据与算法,required,ADD
job_9cef8b98b181b92abc51::job_description::1020::manual_semantic::batch1001_1100::21,job_9cef8b98b181b92abc51::job_description::1020,job_9cef8b98b181b92abc51,混元大模型评测算法研究员（北京）,enterprise,腾讯招聘,job_description,1.通用AI大模型评测基准的构建：建立覆盖文生文、多模态理解、多模态（音视频/3D/图/视频生成）生成等多模态的评测基准，设计全面、准确的多维度指标，构建自动化评测工具链，并随着模型能力的演进持续探索全模态的评测基准,自动化评测工具链,77,85,knowledge,大模型评测,数据与算法,required,ADD
job_9cef8b98b181b92abc51::job_description::1021::manual_semantic::batch1001_1100::22,job_9cef8b98b181b92abc51::job_description::1021,job_9cef8b98b181b92abc51,混元大模型评测算法研究员（北京）,enterprise,腾讯招聘,job_description,2.评测数据的自动化生产能力构建：基于数据泛化等能力，构建领域增强型评测数据集生产链路，支持多模态场景的自动化数据扩增与效果验证,评测数据的自动化生产,2,12,knowledge,大模型评测,数据与算法,required,ADD
job_9cef8b98b181b92abc51::job_description::1021::manual_semantic::batch1001_1100::23,job_9cef8b98b181b92abc51::job_description::1021,job_9cef8b98b181b92abc51,混元大模型评测算法研究员（北京）,enterprise,腾讯招聘,job_description,2.评测数据的自动化生产能力构建：基于数据泛化等能力，构建领域增强型评测数据集生产链路，支持多模态场景的自动化数据扩增与效果验证,自动化数据扩增,52,59,knowledge,数据工程,数据与算法,required,ADD
job_9cef8b98b181b92abc51::job_description::1022::manual_semantic::batch1001_1100::24,job_9cef8b98b181b92abc51::job_description::1022,job_9cef8b98b181b92abc51,混元大模型评测算法研究员（北京）,enterprise,腾讯招聘,job_description,3.自动化评测与归因分析：探索并实现各个模态大模型的自动化评测与模型缺陷归因机制,自动化评测与模型缺陷归因机制,26,40,knowledge,大模型评测,数据与算法,required,ADD
job_9cef8b98b181b92abc51::job_description::1022::manual_semantic::batch1001_1100::25,job_9cef8b98b181b92abc51::job_description::1022,job_9cef8b98b181b92abc51,混元大模型评测算法研究员（北京）,enterprise,腾讯招聘,job_description,3.自动化评测与归因分析：探索并实现各个模态大模型的自动化评测与模型缺陷归因机制,模型缺陷归因,32,38,knowledge,bug分析,数据与算法,required,ADD
job_a95ddf5cea8b625e097a::job_description::1024::manual_semantic::batch1001_1100::26,job_a95ddf5cea8b625e097a::job_description::1024,job_a95ddf5cea8b625e097a,微信搜索-大模型后台研发工程师,enterprise,腾讯招聘,job_description,1.负责搭建搜索场景下一站式机器学习平台，覆盖从特征计算、样本构建、模型训练到在线推理、运营监控的全流程,一站式机器学习平台,11,20,knowledge,AI基础设施,AI基础设施,required,ADD
job_a95ddf5cea8b625e097a::job_description::1024::manual_semantic::batch1001_1100::27,job_a95ddf5cea8b625e097a::job_description::1024,job_a95ddf5cea8b625e097a,微信搜索-大模型后台研发工程师,enterprise,腾讯招聘,job_description,1.负责搭建搜索场景下一站式机器学习平台，覆盖从特征计算、样本构建、模型训练到在线推理、运营监控的全流程,特征计算、样本构建,24,33,knowledge,数据工程,数据与算法,required,ADD
job_a95ddf5cea8b625e097a::job_description::1024::manual_semantic::batch1001_1100::28,job_a95ddf5cea8b625e097a::job_description::1024,job_a95ddf5cea8b625e097a,微信搜索-大模型后台研发工程师,enterprise,腾讯招聘,job_description,1.负责搭建搜索场景下一站式机器学习平台，覆盖从特征计算、样本构建、模型训练到在线推理、运营监控的全流程,运营监控,44,48,knowledge,LLMOps/MLOps,AI基础设施,required,ADD
job_a95ddf5cea8b625e097a::job_description::1025::manual_semantic::batch1001_1100::29,job_a95ddf5cea8b625e097a::job_description::1025,job_a95ddf5cea8b625e097a,微信搜索-大模型后台研发工程师,enterprise,腾讯招聘,job_description,2.参与优化GPU多机多卡训练框架，支持SFT以及RL 训练，提供高性能、稳定的模型训练平台，支持大模型场景下的训练效率与稳定性,GPU多机多卡训练框架,6,17,knowledge,AI基础设施,AI基础设施,required,ADD
job_a95ddf5cea8b625e097a::job_description::1025::manual_semantic::batch1001_1100::30,job_a95ddf5cea8b625e097a::job_description::1025,job_a95ddf5cea8b625e097a,微信搜索-大模型后台研发工程师,enterprise,腾讯招聘,job_description,2.参与优化GPU多机多卡训练框架，支持SFT以及RL 训练，提供高性能、稳定的模型训练平台，支持大模型场景下的训练效率与稳定性,高性能、稳定的模型训练平台,33,46,knowledge,高性能计算,AI基础设施,required,ADD
job_a95ddf5cea8b625e097a::job_description::1025::manual_semantic::batch1001_1100::31,job_a95ddf5cea8b625e097a::job_description::1025,job_a95ddf5cea8b625e097a,微信搜索-大模型后台研发工程师,enterprise,腾讯招聘,job_description,2.参与优化GPU多机多卡训练框架，支持SFT以及RL 训练，提供高性能、稳定的模型训练平台，支持大模型场景下的训练效率与稳定性,SFT以及RL 训练,20,30,knowledge,大模型后训练,数据与算法,required,ADD
job_a95ddf5cea8b625e097a::job_description::1026::manual_semantic::batch1001_1100::32,job_a95ddf5cea8b625e097a::job_description::1026,job_a95ddf5cea8b625e097a,微信搜索-大模型后台研发工程师,enterprise,腾讯招聘,job_description,3.参与大模型场景下的推理性能优化，包括模型量化策略设计与实现、推理引擎优化加速，以及高稳定性推理服务开发,模型量化,20,24,knowledge,模型量化,数据与算法,required,ADD
job_a95ddf5cea8b625e097a::job_description::1026::manual_semantic::batch1001_1100::33,job_a95ddf5cea8b625e097a::job_description::1026,job_a95ddf5cea8b625e097a,微信搜索-大模型后台研发工程师,enterprise,腾讯招聘,job_description,3.参与大模型场景下的推理性能优化，包括模型量化策略设计与实现、推理引擎优化加速，以及高稳定性推理服务开发,推理性能优化,11,17,knowledge,高性能计算,AI基础设施,required,ADD
job_a95ddf5cea8b625e097a::job_description::1026::manual_semantic::batch1001_1100::34,job_a95ddf5cea8b625e097a::job_description::1026,job_a95ddf5cea8b625e097a,微信搜索-大模型后台研发工程师,enterprise,腾讯招聘,job_description,3.参与大模型场景下的推理性能优化，包括模型量化策略设计与实现、推理引擎优化加速，以及高稳定性推理服务开发,高稳定性推理服务,43,51,knowledge,模型服务化,AI基础设施,required,ADD
job_a511ea66cccf8ca982a6::job_description::1028::manual_semantic::batch1001_1100::35,job_a511ea66cccf8ca982a6::job_description::1028,job_a511ea66cccf8ca982a6,微信-基座大模型后训练算法专家,enterprise,腾讯招聘,job_description,1.基座大模型（LLM）推理能力和通用能力的核心技术研发，包括数学推理、代码、逻辑推理、知识推理、创作、多轮对话、问答、翻译等任务的算法研发、优化，突破模型智力上限,代码,36,38,knowledge,ai coding,数据与算法,required,ADD
job_a511ea66cccf8ca982a6::job_description::1029::manual_semantic::batch1001_1100::36,job_a511ea66cccf8ca982a6::job_description::1029,job_a511ea66cccf8ca982a6,微信-基座大模型后训练算法专家,enterprise,腾讯招聘,job_description,2.提升基座大模型在复杂场景的高阶处理能力，如多轮交互（复杂指令遵循、多轮对话、角色扮演等）、Agent 能力（ 融合“思考模式”与“非思考模式”，实现自主、精准的函数与工具调用）,Agent 能力,47,55,knowledge,AI工作流设计,系统与工程,required,ADD
job_566a0ecb798afb791eb2::job_title::1030::manual_semantic::batch1001_1100::37,job_566a0ecb798afb791eb2::job_title::1030,job_566a0ecb798afb791eb2,腾讯营销-大模型推荐算法负责人,enterprise,腾讯招聘,job_title,腾讯营销-大模型推荐算法负责人,大模型推荐算法,5,12,knowledge,推荐系统算法,数据与算法,required,ADD
job_566a0ecb798afb791eb2::job_description::1031::manual_semantic::batch1001_1100::38,job_566a0ecb798afb791eb2::job_description::1031,job_566a0ecb798afb791eb2,腾讯营销-大模型推荐算法负责人,enterprise,腾讯招聘,job_description,1.负责广告基础推荐算法方向，如基础大模型、模型 scaling up、多模态推荐等方向，通过千亿样本、特征，结合模型 scaling up和多模态技术，持续推动建模技术升级突破,广告基础推荐算法,4,12,knowledge,推荐系统算法,数据与算法,required,ADD
job_566a0ecb798afb791eb2::job_description::1031::manual_semantic::batch1001_1100::39,job_566a0ecb798afb791eb2::job_description::1031,job_566a0ecb798afb791eb2,腾讯营销-大模型推荐算法负责人,enterprise,腾讯招聘,job_description,1.负责广告基础推荐算法方向，如基础大模型、模型 scaling up、多模态推荐等方向，通过千亿样本、特征，结合模型 scaling up和多模态技术，持续推动建模技术升级突破,千亿样本、特征,47,54,knowledge,数据工程,数据与算法,required,ADD
job_566a0ecb798afb791eb2::job_description::1032::manual_semantic::batch1001_1100::40,job_566a0ecb798afb791eb2::job_description::1032,job_566a0ecb798afb791eb2,腾讯营销-大模型推荐算法负责人,enterprise,腾讯招聘,job_description,2.基础大模型建模和优化，基于千亿样本、特征，构建基座大模型，并研发Embedding迁移框架及模型蒸馏等技术，实现基座大模型能力向推荐系统的有效迁移，驱动广告CTR/CVR等核心指标持续提升,Embedding迁移框架,34,47,knowledge,推荐系统算法,数据与算法,required,ADD
job_566a0ecb798afb791eb2::job_description::1032::manual_semantic::batch1001_1100::41,job_566a0ecb798afb791eb2::job_description::1032,job_566a0ecb798afb791eb2,腾讯营销-大模型推荐算法负责人,enterprise,腾讯招聘,job_description,2.基础大模型建模和优化，基于千亿样本、特征，构建基座大模型，并研发Embedding迁移框架及模型蒸馏等技术，实现基座大模型能力向推荐系统的有效迁移，驱动广告CTR/CVR等核心指标持续提升,推荐系统,66,70,knowledge,推荐系统算法,数据与算法,required,ADD
job_566a0ecb798afb791eb2::job_description::1033::manual_semantic::batch1001_1100::42,job_566a0ecb798afb791eb2::job_description::1033,job_566a0ecb798afb791eb2,腾讯营销-大模型推荐算法负责人,enterprise,腾讯招聘,job_description,4.将多模态技术融入广告推荐建模中，通过更丰富信息、更泛化的表达，持续提升模型效果,广告推荐建模,10,16,knowledge,推荐系统算法,数据与算法,required,ADD
job_aa4b61c5453acbe09579::job_title::1034::manual_semantic::batch1001_1100::43,job_aa4b61c5453acbe09579::job_title::1034,job_aa4b61c5453acbe09579,腾讯新闻-大模型推荐算法工程师,enterprise,腾讯招聘,job_title,腾讯新闻-大模型推荐算法工程师,大模型推荐算法,5,12,knowledge,推荐系统算法,数据与算法,required,ADD
job_aa4b61c5453acbe09579::job_description::1035::manual_semantic::batch1001_1100::44,job_aa4b61c5453acbe09579::job_description::1035,job_aa4b61c5453acbe09579,腾讯新闻-大模型推荐算法工程师,enterprise,腾讯招聘,job_description,1.负责推荐场景LLM-for-Rec范式的落地和优化，包含但不限于基于Agent协同的用户理解、物品理解和推理链路的搭建和优化,LLM-for-Rec,8,19,knowledge,推荐系统算法,数据与算法,required,ADD
job_aa4b61c5453acbe09579::job_description::1035::manual_semantic::batch1001_1100::45,job_aa4b61c5453acbe09579::job_description::1035,job_aa4b61c5453acbe09579,腾讯新闻-大模型推荐算法工程师,enterprise,腾讯招聘,job_description,1.负责推荐场景LLM-for-Rec范式的落地和优化，包含但不限于基于Agent协同的用户理解、物品理解和推理链路的搭建和优化,Agent协同,36,43,knowledge,AI工作流设计,系统与工程,required,ADD
job_aa4b61c5453acbe09579::job_description::1036::manual_semantic::batch1001_1100::46,job_aa4b61c5453acbe09579::job_description::1036,job_aa4b61c5453acbe09579,腾讯新闻-大模型推荐算法工程师,enterprise,腾讯招聘,job_description,3.参与传统推荐召回、排序模型与大模型推荐的融合，深入理解业务，构造样本和训练任务实现模型的Scaling up，持续探索模型Scaling law天花板,传统推荐召回、排序模型与大模型推荐,4,21,knowledge,推荐系统算法,数据与算法,required,ADD
job_aa4b61c5453acbe09579::job_description::1036::manual_semantic::batch1001_1100::47,job_aa4b61c5453acbe09579::job_description::1036,job_aa4b61c5453acbe09579,腾讯新闻-大模型推荐算法工程师,enterprise,腾讯招聘,job_description,3.参与传统推荐召回、排序模型与大模型推荐的融合，深入理解业务，构造样本和训练任务实现模型的Scaling up，持续探索模型Scaling law天花板,构造样本,32,36,knowledge,数据工程,数据与算法,required,ADD
job_aa4b61c5453acbe09579::job_description::1037::manual_semantic::batch1001_1100::48,job_aa4b61c5453acbe09579::job_description::1037,job_aa4b61c5453acbe09579,腾讯新闻-大模型推荐算法工程师,enterprise,腾讯招聘,job_description,4.积极跟进工业界和AI学术界的最新动态，优化内部技术方案，不断推进LLM推荐算法设计升级,LLM推荐算法,34,41,knowledge,推荐系统算法,数据与算法,required,ADD
job_fb8cd78bb5f6a44d19b1::job_description::1039::manual_semantic::batch1001_1100::49,job_fb8cd78bb5f6a44d19b1::job_description::1039,job_fb8cd78bb5f6a44d19b1,腾讯云-大模型产品解决方案架构师,enterprise,腾讯招聘,job_description,1.理解客户大模型相关的业务场景、为客户设计从工程架构到模型能力的完整解决方案，并协助客户测试、迁移,工程架构到模型能力的完整解决方案,23,39,knowledge,AI基础设施,AI基础设施,required,ADD
job_86f99a05df593b2d4490::job_description::1041::manual_semantic::batch1001_1100::50,job_86f99a05df593b2d4490::job_description::1041,job_86f99a05df593b2d4490,英雄联盟手游-应用研究-大模型应用,enterprise,腾讯招聘,job_description,1.负责基于深度强化学习与大语言模型的游戏智能体（Agent）算法设计、模型训练及工程落地工作,游戏智能体（Agent）算法设计,19,35,knowledge,AI工作流设计,系统与工程,required,ADD
job_86f99a05df593b2d4490::job_description::1042::manual_semantic::batch1001_1100::51,job_86f99a05df593b2d4490::job_description::1042,job_86f99a05df593b2d4490,英雄联盟手游-应用研究-大模型应用,enterprise,腾讯招聘,job_description,2.探索多模态大模型在游戏UGC、内容生成管线的应用,内容生成管线,17,23,knowledge,AI工作流设计,系统与工程,required,ADD
job_59f604bc4cfadb39cc5e::job_title::1043::manual_semantic::batch1001_1100::52,job_59f604bc4cfadb39cc5e::job_title::1043,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_title,腾讯会议-大模型语音算法工程师,大模型语音算法,5,12,knowledge,大模型ASR,数据与算法,required,ADD
job_59f604bc4cfadb39cc5e::job_title::1043::manual_semantic::batch1001_1100::53,job_59f604bc4cfadb39cc5e::job_title::1043,job_59f604bc4cfadb39cc5e,腾讯会议-大模型语音算法工程师,enterprise,腾讯招聘,job_title,腾讯会议-大模型语音算法工程师,语音算法,8,12,knowledge,语音算法,数据与算法,required,ADD
